imgName,NDCMS,NAXIS1,NAXIS2,imgNoise,skNoise,aveImgS,dSdskip,pixVar,clustVar,tailRatio,DC,EXP,AMPL,HCKDIRN,VCKDIRN,ITGTIME,VIDGAIN,PRETIME,POSTIME,DGWIDTH,RGWIDTH,OGWIDTH,SWWIDTH,HWIDTH,HOWIDTH,VWIDTH,VOWIDTH,ONEVCKHI,ONEVCKLO,TWOVCKHI,TWOVCKLO,TGHI,TGLO,HUHI,HULO,HLHI,HLLO,RGHI,RGLO,SWLO,DGHI,DGLO,OGHI,OGLO,BATTR,VDD1,VDD2,DRAIN1,DRAIN2,VREF1,VREF2,OPG1,OPG2
Img_01.fits,1,1200,3000,65.76092516213502,-1 +/- -1,7.406118819201531,-1 +/- -1,-1.0,-1.0,209.51358934769235,-1,2.0,U,U,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1,1200,6000,66.07814981958472,-1 +/- -1,5.974861942316846,-1 +/- -1,-1.0,-1.0,116.57526259271822,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_11.fits,1,1200,6000,65.32171250262348,-1 +/- -1,5.8210047255453325,-1 +/- -1,-1.0,-1.0,116.79891449025774,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_14.fits,2000,2400000,10,76.95813789506167,3.6 +/- 0.53,3.1381367821746635,0.032 +/- 0.15,8895.657256981705,5955.228418233048,0.0,0 +/- 0,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_22.fits,1,1200,3100,75.45261810624112,96 +/- 61,5.831817081094185,-1 +/- -1,-1.0,-1.0,1.2731607070422795,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_23.fits,2000,2400000,10,76.67121918649076,3.1 +/- 0.21,2.6688224816149284,-0.13 +/- 0.14,8686.709703822942,5837.419548803057,0.0,0.0082 +/- 2.1e-05,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_04.fits,1000,1200000,10,76.88316674271191,2.6 +/- 0.047,3.031923032132749,-0.13 +/- 0.11,11635.997663664,537179.2060062009,34.20558432919239,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,2000,2400000,10,76.66990581166824,2.3 +/- 0.057,2.339529417207408,-0.3 +/- 0.14,8728.378486719954,5844.10319891964,28.94318674005777,0 +/- 0,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.8,3.3,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_12.fits,1,1200,3100,76.0770362268521,-1 +/- -1,5.824791813818317,-1 +/- -1,-1.0,-1.0,1.2392097548545082,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_20.fits,1,1200,3100,76.45284615770314,-1 +/- -1,6.001596756234743,-1 +/- -1,-1.0,-1.0,1.5193051104038326,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_09.fits,2000,2400000,10,76.2514551211239,1.9 +/- 0.022,2.5577575876993373,0.0054 +/- 0.13,8883.170617188762,6101.661386611838,26.311987945556442,0.097 +/- 0.0035,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_29.fits,4000,4800000,10,74.36403020751932,1.4 +/- 0.012,1.8697823527497583,0.036 +/- 0.12,6887.8407136284495,5574.111497907532,21.049590356462687,0.016 +/- 7.5e-05,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_25.fits,2000,2400000,10,74.13633121761517,3.5 +/- 0.48,2.5636525621095374,-0.021 +/- 0.14,8169.706771836903,5576.356963069175,0.0,0 +/- 0,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_15.fits,1,1200,3100,76.25202635718803,-1 +/- -1,5.856857995494864,-1 +/- -1,-1.0,-1.0,1.2646729689953211,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_03.fits,1000,1200000,150,76.65322403602026,8.2 +/- 2.2,3.03019055125643,-0.18 +/- 0.054,11644.266866398128,6013.830838530768,28.0661204752301,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.8,3.3,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,1000,1200000,10,76.19069653249076,2.6 +/- 0.049,2.648253550616121,-0.028 +/- 0.17,11997.729972971996,5838.360346946398,28.943186740099268,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_13.fits,1,1200,3100,76.03702360133458,-1 +/- -1,5.777521718451277,-1 +/- -1,-1.0,-1.0,1.256185230948439,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_28.fits,1,1200,3100,74.48883764433462,-1 +/- -1,5.812162318518217,-1 +/- -1,-1.0,-1.0,1.3750135636057677,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_05.fits,1000,1200000,10,76.57803811276483,2.6 +/- 0.029,2.949808043159029,-0.13 +/- 0.12,11977.260154075686,6505.799440564496,34.205584329171636,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_27.fits,2000,2400000,10,74.65959220613885,7.7 +/- 2.2,3.1042453067215763,-0.33 +/- 0.11,8190.457675894112,5688.125346693039,2768.0211318739034,0.9 +/- 0.51,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_06.fits,1,1200,3100,75.49164348748722,-1 +/- -1,5.764763380481157,-1 +/- -1,-1.0,-1.0,1.0949182080563042,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_19.fits,2000,2400000,200,77.17176312006161,4.1 +/- 0.65,3.6088323614116327,-0.24 +/- 0.074,8882.849029835641,1031166.1464979744,346.52888124298744,1.5 +/- 0.43,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_21.fits,2000,2400000,10,76.6665473162998,3.1 +/- 0.27,2.8090204473182028,-0.23 +/- 0.12,8883.907837767698,5852.651103681259,0.0,0 +/- 0,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_10.fits,1,1200,3100,76.89628701963161,72 +/- 2.9e+02,6.111621244885132,-1 +/- -1,-1.0,-1.0,12.612778737765895,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,2000,2400000,10,76.55768966696101,2.1 +/- 0.057,2.2807409729794186,-0.11 +/- 0.11,8733.340839964088,5883.364113988862,26.311987945569626,0 +/- 0,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.8,3.3,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_17.fits,1,1200,3100,76.19386504926275,-1 +/- -1,5.82916046058734,-1 +/- -1,-1.0,-1.0,1.1288691602442116,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-17.0,-17.0,-4.5,-4.5,-1,-1
Img_00.fits,2000,2400000,10,76.71911843113767,1.6 +/- inf,2.150034627892593,-0.04 +/- 0.15,6052.001986220454,5809.214886182478,0.0,0 +/- 0,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.8,3.3,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1000,1200000,10,75.9755782776711,2.6 +/- 0.047,2.563489501297885,-0.18 +/- 0.15,12000.47917879848,5830.306206099574,60.517572274683275,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_11.fits,2000,2400000,10,77.03436769927272,4 +/- 0.29,3.3053136201161784,-0.12 +/- 0.16,8699.04034339645,5895.797241185129,863.0332046143303,0.51 +/- 0.11,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_16.fits,2000,2400000,10,76.9469344547045,3.5 +/- 0.18,3.027502065384481,-0.065 +/- 0.11,8888.20012630248,5868.569156744332,0.0,0.044 +/- 0.00062,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-24.0,-24.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_24.fits,1,1200,3100,74.34125171059458,-1 +/- -1,5.8310592424530725,-1 +/- -1,-1.0,-1.0,1.1628201124319417,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_26.fits,1,1200,3100,74.88222249202985,-1 +/- -1,5.756042145754762,-1 +/- -1,-1.0,-1.0,1.256185230948313,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-20.0,-20.0,-19.0,-19.0,-4.5,-4.5,-1,-1
Img_04.fits,4000,4800000,20,74.31922104998732,1.3 +/- 0.0044,2.324884049852548,-0.02 +/- 0.079,6887.906514350221,205990.92323040584,647.2749034618689,0.21 +/- 0.0012,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_02.fits,4000,4800000,10,74.33423776220117,1.3 +/- 0.0084,2.3486309982682347,-0.0019 +/- 0.09,6881.20163123708,7382.640722718788,318.3750541408046,0.21 +/- 0.001,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_09.fits,1,1200,3100,78.71129314497482,-1 +/- -1,5.948165914399698,-1 +/- -1,-1.0,-1.0,52.0977361321731,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_03.fits,1,1200,3100,77.80559235568445,-1 +/- -1,5.955828394753841,-1 +/- -1,-1.0,-1.0,50.49355364129833,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_08.fits,4000,4800000,10,75.47853960474677,2.5 +/- 0.15,3.0339308062649266,0.044 +/- 0.16,8641.49824268062,5754.795490604232,160.50312646759144,0.24 +/- 0.003,2.0,L,L,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_05.fits,1,1200,3100,384.27593187006056,8.5 +/- 23,8.080248185212676,-1 +/- -1,-1.0,-1.0,26.31198794554044,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_06.fits,4000,4800000,10,73.7724908555503,1.3 +/- 0.01,2.360404670636561,0.21 +/- 0.13,6841.546329849516,5495.229317040961,105.24795178201234,0.24 +/- 0.002,2.0,U,U,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_10.fits,4000,4800000,20,75.31110921390808,2.7 +/- 0.14,3.036603364992303,0.12 +/- 0.11,8636.53778330511,5712.54732650217,23.680789150973837,0.24 +/- 0.0012,2.0,L,L,2,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_01.fits,1,1200,3100,74.33913408307924,-1 +/- -1,5.741407418892204,-1 +/- -1,-1.0,-1.0,49.70419400292877,-1,2.0,U,U,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_07.fits,1,1200,3100,76.63026469665812,-1 +/- -1,5.825038508377083,-1 +/- -1,-1.0,-1.0,51.98739553756081,-1,2.0,L,L,12,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_04.fits,1,1200,3000,65.63972152979963,65 +/- 9.3,5.636912874003044,-1 +/- -1,-1.0,-1.0,1.192810120197824,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,1,1200,3000,64.59419680005055,-1 +/- -1,5.907378759891964,-1 +/- -1,-1.0,-1.0,1.4822419875986725,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,1000,1200000,150,75.49961884715198,9.9 +/- 1.3,5.008251048489543,0.16 +/- 0.18,65464.767255954794,4192.532090734576,0.1754132529702696,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,1,1200,3000,63.98026556747983,63 +/- 1.6,5.6016278592787065,-1 +/- -1,-1.0,-1.0,1.1051034937127024,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,1,1200,6000,63.93868470999064,-1 +/- -1,5.6231942945434685,-1 +/- -1,-1.0,-1.0,117.89086198998793,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,2000,2400000,10,68.67222638847434,4.6 +/- 0.65,4.301707518526475,0.13 +/- 0.16,34313.92129066003,4721.090380796211,2912.7370655712493,5.6 +/- 1.4,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_06.fits,2000,2400000,10,64.22782087764622,1.7 +/- 0.025,2.4545827738540087,-0.4 +/- 0.25,34409.81966300635,137082.6808973638,144.71593370051886,0.055 +/- 0.0021,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,2000,2400000,10,64.01111242079688,-1 +/- -1,2.84566758897108,-0.27 +/- 0.15,34559.18633172713,4157.47695455716,7.893596383661881,-1 +/- -1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_00.fits,1,1200,3000,67.39575498517884,-1 +/- -1,7.074821202572123,-1 +/- -1,-1.0,-1.0,30.232474149424604,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1,1200,6000,65.5821551259521,-1 +/- -1,5.777734472677364,-1 +/- -1,-1.0,-1.0,119.3599479836171,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_00.fits,1000,1200000,100,49.26251057591041,1.7 +/- 0.019,2.1638257919708894,-0.063 +/- 0.056,2414.4996616479452,2420.1692764286086,51.3083764938468,-1,5.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,4.0,1.0,4.0,1.0,4.0,0.0,2.5,0.0,2.5,0.0,11.0,6.0,-6.5,-1.0,-4.0,-1.0,-4.5,5.0,-10.0,-10.0,-17.0,-17.0,-0.5,-0.5,2.21,2.21
Img_01.fits,10000,6000000,100,72.28873812473552,1.1 +/- 0.036,4.784859874077943,-0.26 +/- 0.1,4423.464663856956,12422808.999551661,0.5262397589105993,1.2 +/- 0.074,2.0,U,U,1,11.0,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-25.0,-25.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_00.fits,1,1200,3100,29.12193595976953,29 +/- 0.2,4.836001701110626,-1 +/- -1,-1.0,-1.0,108.68548569119753,-1,2.0,U,U,1,5.0,1,0.4,0.24,0.24,0.12,0.48,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
